,TimeT,Date,Time,Battery Current,Battery Power In,Battery Power Out,Battery Voltage,Humidity (Sensor),Irradiance,Panel Current,Temperature,USB Hub Current,Powerbanks Distributed,Income,lightbulbs,energy Cost Production,Revenue
152,2019-01-01 23:00:00+00:00,2019-01-01,23:00:00,0.001,0.008,6.154,12.061,97.7,90,0.581,12.889,0.51,16,0.96,192,0.192,0.768
153,2019-01-02 00:00:00+00:00,2019-01-02,00:00:00,0.047,0.567,7.092,12.07,97.7,93,0.554,12.581,0.588,13,0.78,156,0.15600000000000003,0.6240000000000001
154,2019-01-02 01:00:00+00:00,2019-01-02,01:00:00,1.089,13.483,5.279,12.336,97.7,206.083,0.267,13.968,0.429,14,0.84,168,0.168,0.672
155,2019-01-02 02:00:00+00:00,2019-01-02,02:00:00,5.034,60.819,47.825,12.053,96.66,504,0.757,17.054,3.972,13,0.78,156,0.15600000000000003,0.6240000000000001
156,2019-01-02 03:00:00+00:00,2019-01-02,03:00:00,9.613,122.668,30.603,12.734,81.176,914.958,1.845,20.168,2.413,13,0.78,156,0.15600000000000003,0.6240000000000001
157,2019-01-02 04:00:00+00:00,2019-01-02,04:00:00,13.849,182.97,8.033,13.204,64.719,"1,259.32",2.796,22.159,0.608,13,0.78,156,0.15600000000000003,0.6240000000000001
158,2019-01-02 05:00:00+00:00,2019-01-02,05:00:00,14.934,200.752,8.083,13.442,58.564,"1,346.08",3.05,23.581,0.6,18,1.08,216,0.21600000000000003,0.8640000000000001
159,2019-01-02 06:00:00+00:00,2019-01-02,06:00:00,13.344,180.41,13.615,13.518,53.586,"1,210.42",2.601,24.69,1.007,15,0.8999999999999999,180,0.18,0.72
160,2019-01-02 07:00:00+00:00,2019-01-02,07:00:00,10.225,137.138,19.956,13.411,53.003,952.583,1.834,25.2,1.489,17,1.02,204,0.20400000000000001,0.8160000000000001
161,2019-01-02 08:00:00+00:00,2019-01-02,08:00:00,8.329,110.994,22.578,13.319,53.969,799,1.403,25.037,1.696,17,1.02,204,0.20400000000000001,0.8160000000000001
162,2019-01-02 09:00:00+00:00,2019-01-02,09:00:00,4.818,62.655,29.573,12.962,56.517,513.917,0.597,24.062,2.286,13,0.78,156,0.15600000000000003,0.6240000000000001
163,2019-01-02 10:00:00+00:00,2019-01-02,10:00:00,1.125,14.147,37.753,12.546,64.166,172.101,0.271,21.897,3.009,15,0.8999999999999999,180,0.18,0.72
164,2019-01-02 11:00:00+00:00,2019-01-02,11:00:00,0.061,0.768,39.973,12.404,76.23,76.833,0.489,19.054,3.221,18,1.08,216,0.21600000000000003,0.8640000000000001
165,2019-01-02 12:00:00+00:00,2019-01-02,12:00:00,0.061,0.768,40.117,12.314,84.59,71.333,0.555,17.517,3.259,14,0.84,168,0.168,0.672
166,2019-01-02 13:00:00+00:00,2019-01-02,13:00:00,0.061,0.768,40.02,12.227,91.198,87,0.575,16.354,3.273,15,0.8999999999999999,180,0.18,0.72
167,2019-01-02 14:00:00+00:00,2019-01-02,14:00:00,0.061,0.768,40.157,12.138,95.174,90,0.548,15.737,3.308,14,0.84,168,0.168,0.672
168,2019-01-02 15:00:00+00:00,2019-01-02,15:00:00,0.061,0.768,40.244,12.032,97.278,90,0.538,15.379,3.343,16,0.96,192,0.192,0.768
169,2019-01-02 16:00:00+00:00,2019-01-02,16:00:00,0.001,0.008,40.303,11.931,97.7,90,0.54,14.865,3.38,13,0.78,156,0.15600000000000003,0.6240000000000001
170,2019-01-02 17:00:00+00:00,2019-01-02,17:00:00,0.001,0.008,40.154,11.836,97.7,90,0.512,14.444,3.394,15,0.8999999999999999,180,0.18,0.72
171,2019-01-02 18:00:00+00:00,2019-01-02,18:00:00,0.001,0.008,39.989,11.737,97.7,90,0.538,13.963,3.411,14,0.84,168,0.168,0.672
172,2019-01-02 19:00:00+00:00,2019-01-02,19:00:00,0.001,0.008,40.044,11.628,97.7,90,0.55,13.469,3.445,17,1.02,204,0.20400000000000001,0.8160000000000001
173,2019-01-02 20:00:00+00:00,2019-01-02,20:00:00,0.001,0.008,40.297,11.519,97.7,90,0.526,13.157,3.498,18,1.08,216,0.21600000000000003,0.8640000000000001
174,2019-01-02 21:00:00+00:00,2019-01-02,21:00:00,0.001,0.008,20.497,11.645,97.7,90,0.53,12.963,1.783,18,1.08,216,0.21600000000000003,0.8640000000000001
175,2019-01-02 22:00:00+00:00,2019-01-02,22:00:00,0.001,0.008,5.389,11.933,97.7,90.424,0.492,12.699,0.448,16,0.96,192,0.192,0.768
176,2019-01-02 23:00:00+00:00,2019-01-02,23:00:00,0.001,0.008,5.612,11.971,97.7,90,0.491,12.392,0.467,15,0.8999999999999999,180,0.18,0.72
177,2019-01-03 00:00:00+00:00,2019-01-03,00:00:00,0.046,0.557,7.246,11.991,97.7,93.833,0.484,12.019,0.603,15,0.8999999999999999,180,0.18,0.72
178,2019-01-03 01:00:00+00:00,2019-01-03,01:00:00,0.98,12.128,4.769,12.307,97.7,209.667,0.272,13.368,0.388,16,0.96,192,0.192,0.768
179,2019-01-03 02:00:00+00:00,2019-01-03,02:00:00,4.613,56.994,30.431,12.307,96.832,487.667,0.602,16.497,2.479,16,0.96,192,0.192,0.768
180,2019-01-03 03:00:00+00:00,2019-01-03,03:00:00,7.821,100.114,21.932,12.789,84.798,770.667,1.145,19.388,1.717,13,0.78,156,0.15600000000000003,0.6240000000000001
181,2019-01-03 04:00:00+00:00,2019-01-03,04:00:00,11.47,150.348,16.331,13.1,72.7,"1,063.42",2.026,21.71,1.246,15,0.8999999999999999,180,0.18,0.72
182,2019-01-03 05:00:00+00:00,2019-01-03,05:00:00,14.396,192.978,12.857,13.401,59.72,"1,307.50",2.83,23.185,0.959,17,1.02,204,0.20400000000000001,0.8160000000000001
183,2019-01-03 06:00:00+00:00,2019-01-03,06:00:00,14.836,202.631,13.599,13.647,53.053,"1,340.34",2.998,24.212,0.997,17,1.02,204,0.20400000000000001,0.8160000000000001
184,2019-01-03 07:00:00+00:00,2019-01-03,07:00:00,12.063,164.505,16.326,13.635,53.1,"1,114",2.317,24.447,1.196,15,0.8999999999999999,180,0.18,0.72
185,2019-01-03 08:00:00+00:00,2019-01-03,08:00:00,10.05,136.515,20.427,13.577,54.81,951.304,1.839,24.355,1.506,18,1.08,216,0.21600000000000003,0.8640000000000001
186,2019-01-03 09:00:00+00:00,2019-01-03,09:00:00,5.945,78.802,26.401,13.209,57.277,629.167,0.858,23.455,2.002,18,1.08,216,0.21600000000000003,0.8640000000000001
187,2019-01-03 10:00:00+00:00,2019-01-03,10:00:00,1.152,14.609,35.315,12.641,62.87,178.276,0.324,21.727,2.794,17,1.02,204,0.20400000000000001,0.8160000000000001
188,2019-01-03 11:00:00+00:00,2019-01-03,11:00:00,0.077,0.965,37.569,12.471,71.823,81,0.542,18.948,3.014,13,0.78,156,0.15600000000000003,0.6240000000000001
189,2019-01-03 12:00:00+00:00,2019-01-03,12:00:00,0.077,0.965,38.343,12.382,82.85,86.81,0.674,16.695,3.097,15,0.8999999999999999,180,0.18,0.72
190,2019-01-03 13:00:00+00:00,2019-01-03,13:00:00,0.077,0.965,38.145,12.298,88.44,90,0.817,15.605,3.102,16,0.96,192,0.192,0.768
191,2019-01-03 14:00:00+00:00,2019-01-03,14:00:00,0.077,0.965,38.8,12.213,94.486,90,0.829,14.572,3.174,13,0.78,156,0.15600000000000003,0.6240000000000001
192,2019-01-03 15:00:00+00:00,2019-01-03,15:00:00,0.077,0.965,38.521,12.124,96.924,90,0.758,14.269,3.174,18,1.08,216,0.21600000000000003,0.8640000000000001
193,2019-01-03 16:00:00+00:00,2019-01-03,16:00:00,0.001,0.008,37.55,12.019,96.145,90,0.804,14.224,3.123,17,1.02,204,0.20400000000000001,0.8160000000000001
194,2019-01-03 17:00:00+00:00,2019-01-03,17:00:00,0.001,0.008,38.187,11.925,97.687,90,0.918,13.599,3.2,16,0.96,192,0.192,0.768
195,2019-01-03 18:00:00+00:00,2019-01-03,18:00:00,0.001,0.008,36.866,11.809,97.7,90,0.97,13.047,3.121,15,0.8999999999999999,180,0.18,0.72
196,2019-01-03 19:00:00+00:00,2019-01-03,19:00:00,0.001,0.008,36.182,11.709,96.894,90,0.904,13.303,3.091,13,0.78,156,0.15600000000000003,0.6240000000000001
197,2019-01-03 20:00:00+00:00,2019-01-03,20:00:00,0.001,0.008,36.651,11.595,97.155,90,0.846,12.603,3.161,13,0.78,156,0.15600000000000003,0.6240000000000001
198,2019-01-03 21:00:00+00:00,2019-01-03,21:00:00,0.001,0.008,36.79,11.47,97.7,90,0.717,12.052,3.205,14,0.84,168,0.168,0.672
199,2019-01-03 22:00:00+00:00,2019-01-03,22:00:00,0.001,0.008,9.166,11.759,97.7,90,0.77,11.503,0.798,14,0.84,168,0.168,0.672
200,2019-01-03 23:00:00+00:00,2019-01-03,23:00:00,0.001,0.008,3.116,11.937,97.7,90,0.79,11.653,0.262,16,0.96,192,0.192,0.768
201,2019-01-04 00:00:00+00:00,2019-01-04,00:00:00,0.05,0.609,3.112,11.974,97.7,95.333,0.688,11.366,0.26,13,0.78,156,0.15600000000000003,0.6240000000000001
202,2019-01-04 01:00:00+00:00,2019-01-04,01:00:00,1.146,14.178,5.005,12.319,97.7,203.5,0.355,12.569,0.409,17,1.02,204,0.20400000000000001,0.8160000000000001
203,2019-01-04 02:00:00+00:00,2019-01-04,02:00:00,3.956,48.285,35.669,12.154,95.822,444.333,0.316,16.075,2.935,13,0.78,156,0.15600000000000003,0.6240000000000001
204,2019-01-04 03:00:00+00:00,2019-01-04,03:00:00,7.856,100.705,27.449,12.801,83.383,781.417,1.128,18.972,2.149,14,0.84,168,0.168,0.672
205,2019-01-04 04:00:00+00:00,2019-01-04,04:00:00,10.689,139.798,20.619,13.076,71.398,"1,009.31",1.794,20.825,1.578,16,0.96,192,0.192,0.768
206,2019-01-04 05:00:00+00:00,2019-01-04,05:00:00,11.577,153.127,18.697,13.221,62.85,"1,078.25",2.021,22.36,1.416,16,0.96,192,0.192,0.768
207,2019-01-04 06:00:00+00:00,2019-01-04,06:00:00,13.476,182.629,9.828,13.549,51.643,"1,237.33",2.503,23.386,0.728,17,1.02,204,0.20400000000000001,0.8160000000000001
208,2019-01-04 07:00:00+00:00,2019-01-04,07:00:00,12.409,171.565,3.457,13.819,45.61,"1,150.83",2.261,23.801,0.25,13,0.78,156,0.15600000000000003,0.6240000000000001
209,2019-01-04 08:00:00+00:00,2019-01-04,08:00:00,9.699,133.728,6.262,13.773,45.221,927.333,1.62,23.405,0.455,18,1.08,216,0.21600000000000003,0.8640000000000001
210,2019-01-04 09:00:00+00:00,2019-01-04,09:00:00,5.197,69.593,15.391,13.355,46,554.696,0.56,22.458,1.154,13,0.78,156,0.15600000000000003,0.6240000000000001
211,2019-01-04 10:00:00+00:00,2019-01-04,10:00:00,1.341,17.242,22.395,12.816,53.415,200.333,0.382,20.381,1.748,13,0.78,156,0.15600000000000003,0.6240000000000001
212,2019-01-04 11:00:00+00:00,2019-01-04,11:00:00,0.057,0.727,25.225,12.62,64.226,91.667,0.804,16.858,1.999,13,0.78,156,0.15600000000000003,0.6240000000000001
213,2019-01-04 12:00:00+00:00,2019-01-04,12:00:00,0.057,0.727,25.377,12.538,75.826,90.167,0.816,15.253,2.023,13,0.78,156,0.15600000000000003,0.6240000000000001
214,2019-01-04 13:00:00+00:00,2019-01-04,13:00:00,0.057,0.727,25.626,12.469,84.775,90,0.861,14.429,2.052,16,0.96,192,0.192,0.768
215,2019-01-04 14:00:00+00:00,2019-01-04,14:00:00,0.057,0.727,25.658,12.415,88.472,90,0.952,13.919,2.064,16,0.96,192,0.192,0.768
216,2019-01-04 15:00:00+00:00,2019-01-04,15:00:00,0.057,0.727,25.203,12.359,86.891,90,1.074,14.03,2.038,15,0.8999999999999999,180,0.18,0.72
217,2019-01-04 16:00:00+00:00,2019-01-04,16:00:00,0.001,0.008,26.148,12.295,87.441,90,1.03,13.458,2.125,17,1.02,204,0.20400000000000001,0.8160000000000001
218,2019-01-04 17:00:00+00:00,2019-01-04,17:00:00,0.001,0.008,26.782,12.241,91.683,90,0.917,12.721,2.188,15,0.8999999999999999,180,0.18,0.72
219,2019-01-04 18:00:00+00:00,2019-01-04,18:00:00,0.001,0.008,27.121,12.176,96.405,90,0.812,12.399,2.227,13,0.78,156,0.15600000000000003,0.6240000000000001
220,2019-01-04 19:00:00+00:00,2019-01-04,19:00:00,0.001,0.008,27.77,12.111,97.7,90,0.818,12.417,2.295,18,1.08,216,0.21600000000000003,0.8640000000000001
221,2019-01-04 20:00:00+00:00,2019-01-04,20:00:00,0.001,0.008,27.232,12.038,97.7,90,0.896,11.99,2.262,17,1.02,204,0.20400000000000001,0.8160000000000001
222,2019-01-04 21:00:00+00:00,2019-01-04,21:00:00,0.001,0.008,26.181,11.971,97.7,90,0.893,11.529,2.188,13,0.78,156,0.15600000000000003,0.6240000000000001
223,2019-01-04 22:00:00+00:00,2019-01-04,22:00:00,0.001,0.008,24.317,11.903,97.7,90,0.889,11.382,2.043,18,1.08,216,0.21600000000000003,0.8640000000000001
224,2019-01-04 23:00:00+00:00,2019-01-04,23:00:00,0.001,0.008,23.629,11.833,97.7,90,0.884,11.216,1.997,16,0.96,192,0.192,0.768
225,2019-01-05 00:00:00+00:00,2019-01-05,00:00:00,0.051,0.6,23.628,11.774,97.7,95.517,0.784,11.17,2.007,16,0.96,192,0.192,0.768
226,2019-01-05 01:00:00+00:00,2019-01-05,01:00:00,1.084,12.843,23.076,11.819,97.7,211.833,0.527,12.397,1.956,16,0.96,192,0.192,0.768
227,2019-01-05 02:00:00+00:00,2019-01-05,02:00:00,4.928,62.035,19.695,12.501,95.738,528,0.506,15.965,1.58,14,0.84,168,0.168,0.672
228,2019-01-05 03:00:00+00:00,2019-01-05,03:00:00,9.794,129.196,13.858,13.175,82.557,939.917,1.668,18.7,1.052,18,1.08,216,0.21600000000000003,0.8640000000000001
229,2019-01-05 04:00:00+00:00,2019-01-05,04:00:00,12.967,176.501,11.698,13.609,70.475,"1,193.45",2.381,20.842,0.859,15,0.8999999999999999,180,0.18,0.72
230,2019-01-05 05:00:00+00:00,2019-01-05,05:00:00,13.544,190.37,12.65,14.054,58.387,"1,291.10",2.568,22.232,0.899,16,0.96,192,0.192,0.768
231,2019-01-05 06:00:00+00:00,2019-01-05,06:00:00,12.037,171.321,15.728,14.226,54.181,"1,262.50",2.406,23.235,1.106,15,0.8999999999999999,180,0.18,0.72
232,2019-01-05 07:00:00+00:00,2019-01-05,07:00:00,8.987,125.852,18.971,13.852,50.539,"1,211.67",1.924,23.737,1.379,18,1.08,216,0.21600000000000003,0.8640000000000001
233,2019-01-05 08:00:00+00:00,2019-01-05,08:00:00,5.572,75.758,22.09,13.55,48.688,966.441,1.272,23.851,1.632,17,1.02,204,0.20400000000000001,0.8160000000000001
234,2019-01-05 09:00:00+00:00,2019-01-05,09:00:00,4.832,65.168,20.973,13.44,53.042,514.833,0.548,23.026,1.563,18,1.08,216,0.21600000000000003,0.8640000000000001
235,2019-01-05 10:00:00+00:00,2019-01-05,10:00:00,1.079,13.975,25.45,12.905,62.432,174.417,0.35,20.867,1.973,18,1.08,216,0.21600000000000003,0.8640000000000001
236,2019-01-05 11:00:00+00:00,2019-01-05,11:00:00,0.056,0.717,26.451,12.724,77.116,87.667,0.668,17.642,2.076,17,1.02,204,0.20400000000000001,0.8160000000000001
237,2019-01-05 12:00:00+00:00,2019-01-05,12:00:00,0.056,0.717,26.208,12.635,83.422,89.833,0.618,16.855,2.071,14,0.84,168,0.168,0.672
238,2019-01-05 13:00:00+00:00,2019-01-05,13:00:00,0.056,0.717,26.076,12.574,87.076,90,0.598,15.699,2.071,15,0.8999999999999999,180,0.18,0.72
239,2019-01-05 14:00:00+00:00,2019-01-05,14:00:00,0.056,0.717,25.942,12.51,90.427,90,0.627,15.173,2.07,16,0.96,192,0.192,0.768
240,2019-01-05 15:00:00+00:00,2019-01-05,15:00:00,0.056,0.717,25.799,12.451,95.093,90,0.681,14.732,2.068,18,1.08,216,0.21600000000000003,0.8640000000000001
241,2019-01-05 16:00:00+00:00,2019-01-05,16:00:00,0.001,0.008,25.702,12.396,97.069,90,0.606,14.314,2.07,17,1.02,204,0.20400000000000001,0.8160000000000001
242,2019-01-05 17:00:00+00:00,2019-01-05,17:00:00,0.001,0.008,25.582,12.345,97.7,90,0.634,13.801,2.069,16,0.96,192,0.192,0.768
243,2019-01-05 18:00:00+00:00,2019-01-05,18:00:00,0.001,0.008,25.282,12.274,97.7,90,0.433,13.443,2.057,17,1.02,204,0.20400000000000001,0.8160000000000001
244,2019-01-05 19:00:00+00:00,2019-01-05,19:00:00,0.001,0.008,25.041,12.213,97.7,90.598,0.422,13.256,2.048,15,0.8999999999999999,180,0.18,0.72
245,2019-01-05 20:00:00+00:00,2019-01-05,20:00:00,0.001,0.008,24.425,12.153,97.7,90,0.43,12.953,2.009,14,0.84,168,0.168,0.672
246,2019-01-05 21:00:00+00:00,2019-01-05,21:00:00,0.001,0.008,24.159,12.087,97.7,90,0.453,12.566,1.999,16,0.96,192,0.192,0.768
247,2019-01-05 22:00:00+00:00,2019-01-05,22:00:00,0.001,0.008,25.357,12.023,97.7,90,0.451,12.189,2.108,18,1.08,216,0.21600000000000003,0.8640000000000001
248,2019-01-05 23:00:00+00:00,2019-01-05,23:00:00,0.001,0.008,25.656,11.968,97.7,90,0.467,11.955,2.146,14,0.84,168,0.168,0.672
249,2019-01-06 00:00:00+00:00,2019-01-06,00:00:00,0.066,0.792,25.468,11.913,97.7,95.75,0.447,11.757,2.14,13,0.78,156,0.15600000000000003,0.6240000000000001
250,2019-01-06 01:00:00+00:00,2019-01-06,01:00:00,0.996,11.905,23.657,11.937,97.7,216.5,0.224,13.195,1.983,17,1.02,204,0.20400000000000001,0.8160000000000001
251,2019-01-06 02:00:00+00:00,2019-01-06,02:00:00,5.33,67.773,18.104,12.629,94.844,573.95,0.796,16.463,1.438,14,0.84,168,0.168,0.672
252,2019-01-06 03:00:00+00:00,2019-01-06,03:00:00,10.12,134.88,12.503,13.305,80.862,972.083,1.938,19.331,0.94,16,0.96,192,0.192,0.768
253,2019-01-06 04:00:00+00:00,2019-01-06,04:00:00,13.608,188.746,11.457,13.86,68.121,"1,255.59",2.777,21.443,0.826,16,0.96,192,0.192,0.768
254,2019-01-06 05:00:00+00:00,2019-01-06,05:00:00,12.734,181.286,14.83,14.23,62.203,"1,315.60",2.626,22.85,1.042,18,1.08,216,0.21600000000000003,0.8640000000000001
255,2019-01-06 06:00:00+00:00,2019-01-06,06:00:00,8.511,121.666,19.119,14.168,55.935,"1,294.09",1.912,23.944,1.355,14,0.84,168,0.168,0.672
256,2019-01-06 07:00:00+00:00,2019-01-06,07:00:00,5.174,70.558,21.955,13.561,53.619,"1,161.67",1.308,24.611,1.622,14,0.84,168,0.168,0.672
257,2019-01-06 08:00:00+00:00,2019-01-06,08:00:00,4.61,62.763,22.642,13.558,50.724,987.983,1.194,24.573,1.673,16,0.96,192,0.192,0.768
258,2019-01-06 09:00:00+00:00,2019-01-06,09:00:00,4.977,67.586,21.514,13.559,50.393,627.583,0.825,23.977,1.588,17,1.02,204,0.20400000000000001,0.8160000000000001
259,2019-01-06 10:00:00+00:00,2019-01-06,10:00:00,1.221,15.919,26.462,12.978,62.541,187.5,0.189,21.747,2.041,17,1.02,204,0.20400000000000001,0.8160000000000001
260,2019-01-06 11:00:00+00:00,2019-01-06,11:00:00,0.086,1.099,28.199,12.763,76.448,89,0.423,18.806,2.209,15,0.8999999999999999,180,0.18,0.72
261,2019-01-06 12:00:00+00:00,2019-01-06,12:00:00,0.086,1.099,27.398,12.667,87.002,89.664,0.432,16.883,2.164,17,1.02,204,0.20400000000000001,0.8160000000000001
262,2019-01-06 13:00:00+00:00,2019-01-06,13:00:00,0.086,1.099,27.061,12.6,93.608,90,0.446,16.138,2.15,17,1.02,204,0.20400000000000001,0.8160000000000001
263,2019-01-06 14:00:00+00:00,2019-01-06,14:00:00,0.086,1.099,26.919,12.535,97.498,90,0.472,15.359,2.15,16,0.96,192,0.192,0.768
264,2019-01-06 15:00:00+00:00,2019-01-06,15:00:00,0.086,1.099,26.779,12.467,97.7,90,0.585,14.951,2.15,18,1.08,216,0.21600000000000003,0.8640000000000001
265,2019-01-06 16:00:00+00:00,2019-01-06,16:00:00,0.001,0.008,26.632,12.406,97.7,90.167,0.57,14.418,2.149,16,0.96,192,0.192,0.768
266,2019-01-06 17:00:00+00:00,2019-01-06,17:00:00,0.001,0.008,25.773,12.353,97.7,90,0.563,14.045,2.089,17,1.02,204,0.20400000000000001,0.8160000000000001
267,2019-01-06 18:00:00+00:00,2019-01-06,18:00:00,0.001,0.008,22.682,12.301,97.7,90,0.521,13.841,1.843,17,1.02,204,0.20400000000000001,0.8160000000000001
268,2019-01-06 19:00:00+00:00,2019-01-06,19:00:00,0.001,0.008,22.549,12.243,97.7,90,0.439,13.269,1.841,13,0.78,156,0.15600000000000003,0.6240000000000001
269,2019-01-06 20:00:00+00:00,2019-01-06,20:00:00,0.001,0.008,22.295,12.186,97.7,90,0.405,12.834,1.829,18,1.08,216,0.21600000000000003,0.8640000000000001
270,2019-01-06 21:00:00+00:00,2019-01-06,21:00:00,0.001,0.008,22.331,12.13,97.7,90.417,0.397,12.486,1.841,13,0.78,156,0.15600000000000003,0.6240000000000001
271,2019-01-06 22:00:00+00:00,2019-01-06,22:00:00,0.001,0.008,22.321,12.071,97.7,90,0.355,12.172,1.848,14,0.84,168,0.168,0.672
272,2019-01-06 23:00:00+00:00,2019-01-06,23:00:00,0.001,0.008,22.262,12.021,97.7,90,0.359,11.933,1.85,13,0.78,156,0.15600000000000003,0.6240000000000001
273,2019-01-07 00:00:00+00:00,2019-01-07,00:00:00,0.046,0.554,22.424,11.98,97.7,94,0.339,11.767,1.872,15,0.8999999999999999,180,0.18,0.72
274,2019-01-07 01:00:00+00:00,2019-01-07,01:00:00,0.922,11.094,21.437,12.014,97.7,207.333,0.123,13.089,1.784,13,0.78,156,0.15600000000000003,0.6240000000000001
275,2019-01-07 02:00:00+00:00,2019-01-07,02:00:00,5.581,72.025,19.265,12.805,96.112,602.417,0.984,16.307,1.508,15,0.8999999999999999,180,0.18,0.72
276,2019-01-07 03:00:00+00:00,2019-01-07,03:00:00,10.204,137.877,16.346,13.499,79.712,980.083,2.215,19.969,1.211,15,0.8999999999999999,180,0.18,0.72
277,2019-01-07 04:00:00+00:00,2019-01-07,04:00:00,12.222,171.357,14.436,14.007,69.959,"1,179.33",2.619,22.081,1.031,16,0.96,192,0.192,0.768
278,2019-01-07 05:00:00+00:00,2019-01-07,05:00:00,7.888,113.099,9.817,14.298,62.278,"1,267.67",1.847,23.477,0.686,16,0.96,192,0.192,0.768
279,2019-01-07 06:00:00+00:00,2019-01-07,06:00:00,5.087,72.779,7.08,14.079,57.017,"1,338.98",1.389,24.37,0.499,14,0.84,168,0.168,0.672
280,2019-01-07 07:00:00+00:00,2019-01-07,07:00:00,2.225,30.274,5.59,13.546,53.209,"1,133.85",0.762,25.202,0.411,16,0.96,192,0.192,0.768
281,2019-01-07 08:00:00+00:00,2019-01-07,08:00:00,2.519,34.317,5.412,13.562,50.713,911.75,0.716,25.222,0.397,13,0.78,156,0.15600000000000003,0.6240000000000001
282,2019-01-07 09:00:00+00:00,2019-01-07,09:00:00,2.122,28.913,3.684,13.593,53.366,589.5,0.527,24.673,0.27,14,0.84,168,0.168,0.672
283,2019-01-07 10:00:00+00:00,2019-01-07,10:00:00,1.196,16.086,4.242,13.369,60.005,187.333,0.105,22.842,0.319,13,0.78,156,0.15600000000000003,0.6240000000000001
284,2019-01-07 11:00:00+00:00,2019-01-07,11:00:00,0.072,0.947,4.844,13.065,73.916,83.103,0.259,19.075,0.371,16,0.96,192,0.192,0.768
285,2019-01-07 12:00:00+00:00,2019-01-07,12:00:00,0.072,0.947,4.882,12.99,83.998,86.333,0.277,17.467,0.375,16,0.96,192,0.192,0.768
286,2019-01-07 13:00:00+00:00,2019-01-07,13:00:00,0.072,0.947,4.825,12.952,90.485,90.167,0.276,16.729,0.372,13,0.78,156,0.15600000000000003,0.6240000000000001
287,2019-01-07 14:00:00+00:00,2019-01-07,14:00:00,0.072,0.947,4.85,12.919,93.702,90,0.278,16.159,0.375,13,0.78,156,0.15600000000000003,0.6240000000000001
288,2019-01-07 15:00:00+00:00,2019-01-07,15:00:00,0.072,0.947,4.83,12.889,94.51,90.167,0.281,15.959,0.374,13,0.78,156,0.15600000000000003,0.6240000000000001
289,2019-01-07 16:00:00+00:00,2019-01-07,16:00:00,0.001,0.008,4.786,12.865,97.378,90.417,0.293,15.167,0.372,15,0.8999999999999999,180,0.18,0.72
290,2019-01-07 17:00:00+00:00,2019-01-07,17:00:00,0.001,0.008,4.772,12.845,97.7,90,0.295,14.439,0.371,13,0.78,156,0.15600000000000003,0.6240000000000001
291,2019-01-07 18:00:00+00:00,2019-01-07,18:00:00,0.001,0.008,4.758,12.823,97.7,90,0.299,14.024,0.371,18,1.08,216,0.21600000000000003,0.8640000000000001
292,2019-01-07 19:00:00+00:00,2019-01-07,19:00:00,0.001,0.008,4.741,12.801,97.7,90.167,0.326,13.42,0.37,17,1.02,204,0.20400000000000001,0.8160000000000001
293,2019-01-07 20:00:00+00:00,2019-01-07,20:00:00,0.001,0.008,4.739,12.781,97.7,90,0.316,13.176,0.371,13,0.78,156,0.15600000000000003,0.6240000000000001
294,2019-01-07 21:00:00+00:00,2019-01-07,21:00:00,0.001,0.008,4.722,12.764,97.7,90,0.292,12.76,0.37,15,0.8999999999999999,180,0.18,0.72
295,2019-01-07 22:00:00+00:00,2019-01-07,22:00:00,0.001,0.008,4.72,12.745,97.7,90,0.281,12.553,0.37,18,1.08,216,0.21600000000000003,0.8640000000000001
296,2019-01-07 23:00:00+00:00,2019-01-07,23:00:00,0.001,0.008,4.722,12.728,97.7,90,0.278,12.375,0.371,15,0.8999999999999999,180,0.18,0.72
297,2019-01-08 00:00:00+00:00,2019-01-08,00:00:00,0.039,0.502,4.732,12.716,97.7,93,0.26,12.3,0.372,18,1.08,216,0.21600000000000003,0.8640000000000001
298,2019-01-08 01:00:00+00:00,2019-01-08,01:00:00,0.958,12.41,4.596,12.901,97.7,193.305,0.062,13.999,0.357,16,0.96,192,0.192,0.768
299,2019-01-08 02:00:00+00:00,2019-01-08,02:00:00,4.668,65.87,2.902,13.989,90.782,572.712,0.818,17.118,0.21,15,0.8999999999999999,180,0.18,0.72
300,2019-01-08 03:00:00+00:00,2019-01-08,03:00:00,3.967,57.122,4.208,14.344,76.457,947.833,1.033,19.615,0.293,15,0.8999999999999999,180,0.18,0.72
301,2019-01-08 04:00:00+00:00,2019-01-08,04:00:00,3.408,48.378,5.997,14.04,66.479,"1,200.42",1.048,21.848,0.425,17,1.02,204,0.20400000000000001,0.8160000000000001
302,2019-01-08 05:00:00+00:00,2019-01-08,05:00:00,2.955,40.536,6.062,13.659,60.754,"1,287.85",0.854,23.67,0.442,14,0.84,168,0.168,0.672
303,2019-01-08 06:00:00+00:00,2019-01-08,06:00:00,1.516,20.772,5.882,13.642,57.409,"1,295.17",0.659,24.696,0.429,16,0.96,192,0.192,0.768
